"Timestamp","EventType","EntityId","Cost","Latency","Energy","Successful","CustomValues"
"4","CLOUDLET_FINISHED","0","3.42392","1.7992000000000004","0.0","true",""
"6","CLOUDLET_FINISHED","1","0.1","1.4376319534793698","0.0","false",""
"6","CLOUDLET_FINISHED","2","0.1","0.7923999999999998","0.0","false",""
"7","CLOUDLET_FINISHED","4","0.1","0.9018766795606172","0.0","false",""
"7","CLOUDLET_FINISHED","3","0.1","1.7751947996276494","0.0","false",""
"7","CLOUDLET_FINISHED","5","0.1","0.5859083448067768","0.0","false",""
"10","CLOUDLET_FINISHED","6","0.1","1.3999999999999986","0.0","false",""
"10","CLOUDLET_FINISHED","7","0.1","0.7488475720743324","0.0","false",""
"17","CLOUDLET_FINISHED","8","0.1","0.6044000000000018","0.0","false",""
"19","CLOUDLET_FINISHED","9","0.1","1.7274015177290103","0.0","false",""
"19","CLOUDLET_FINISHED","10","0.1","1.1909175639605145","0.0","false",""
"21","CLOUDLET_FINISHED","11","0.1","0.5372000000000021","0.0","false",""
"22","CLOUDLET_FINISHED","12","0.1","1.4297986000148803","0.0","false",""
"24","CLOUDLET_FINISHED","13","0.1","1.1280000000000001","0.0","false",""
"25","CLOUDLET_FINISHED","14","0.1","1.3580000000000005","0.0","false",""
"28","CLOUDLET_FINISHED","15","0.1","1.9084000000000003","0.0","false",""
"32","CLOUDLET_FINISHED","16","0.1","1.4223999999999997","0.0","false",""
"32","CLOUDLET_FINISHED","17","0.1","1.9008650594998855","0.0","false",""
"34","CLOUDLET_FINISHED","18","0.1","0.7832000000000008","0.0","false",""
"49","CLOUDLET_FINISHED","19","0.1","1.7672000000000025","0.0","false",""
"50","CLOUDLET_FINISHED","20","0.1","0.8983695884247638","0.0","false",""
"52","CLOUDLET_FINISHED","22","0.1","0.740000000000002","0.0","false",""
"52","CLOUDLET_FINISHED","21","0.1","2.1062008743490424","0.0","false",""
"54","CLOUDLET_FINISHED","23","0.1","1.6538351309976704","0.0","false",""
"56","CLOUDLET_FINISHED","24","0.1","1.5396","0.0","false",""
"61","CLOUDLET_FINISHED","25","0.1","0.8984000000000023","0.0","false",""
"63","CLOUDLET_FINISHED","26","0.1","1.7195999999999998","0.0","false",""
"67","CLOUDLET_FINISHED","27","0.1","0.6171999999999969","0.0","false",""
"68","CLOUDLET_FINISHED","28","0.1","2.126959674000233","0.0","false",""
"76","CLOUDLET_FINISHED","29","0.1","1.450800000000001","0.0","false",""
"79","CLOUDLET_FINISHED","30","0.1","0.6951999999999998","0.0","false",""
"80","CLOUDLET_FINISHED","31","0.1","1.4291999999999945","0.0","false",""
"83","CLOUDLET_FINISHED","32","0.1","1.8663999999999987","0.0","false",""
"85","CLOUDLET_FINISHED","33","0.1","1.9487999999999914","0.0","false",""
"91","CLOUDLET_FINISHED","34","0.1","1.564399999999992","0.0","false",""
"97","CLOUDLET_FINISHED","35","0.1","1.2563999999999993","0.0","false",""
"98","CLOUDLET_FINISHED","36","0.1","0.711199999999991","0.0","false",""
"105","CLOUDLET_FINISHED","37","0.1","0.7035999999999945","0.0","false",""
"106","CLOUDLET_FINISHED","38","0.1","0.6495999999999924","0.0","false",""
"106","CLOUDLET_FINISHED","39","0.1","0.5941231979013253","0.0","false",""
"109","CLOUDLET_FINISHED","40","0.1","0.7907999999999902","0.0","false",""
"111","CLOUDLET_FINISHED","41","0.1","1.6459999999999866","0.0","false",""
"112","CLOUDLET_FINISHED","42","0.1","1.300754425091739","0.0","false",""
"114","CLOUDLET_FINISHED","44","0.1","0.7259999999999991","0.0","false",""
"115","CLOUDLET_FINISHED","43","0.1","1.6763280925434998","0.0","false",""
"116","CLOUDLET_FINISHED","45","0.1","1.255062647362493","0.0","false",""
"117","CLOUDLET_FINISHED","46","0.1","1.6546376257653463","0.0","false",""
"124","CLOUDLET_FINISHED","47","0.1","1.2471999999999923","0.0","false",""
"125","CLOUDLET_FINISHED","48","0.1","0.9183999999999912","0.0","false",""
"125","CLOUDLET_FINISHED","49","0.1","0.8050999393286844","0.0","false",""
"127","CLOUDLET_FINISHED","50","0.1","1.1063999999999936","0.0","false",""
"129","CLOUDLET_FINISHED","51","0.1","1.1928000000000054","0.0","false",""
"131","CLOUDLET_FINISHED","52","0.1","0.9159999999999968","0.0","false",""
"131","CLOUDLET_FINISHED","53","0.1","1.0420461978861795","0.0","false",""
"135","CLOUDLET_FINISHED","54","0.1","1.220799999999997","0.0","false",""
"137","CLOUDLET_FINISHED","55","0.1","1.358000000000004","0.0","false",""
"138","CLOUDLET_FINISHED","56","0.1","0.921999999999997","0.0","false",""
"140","CLOUDLET_FINISHED","57","0.1","1.4407999999999959","0.0","false",""
"142","CLOUDLET_FINISHED","58","0.1","1.2139999999999986","0.0","false",""
"150","CLOUDLET_FINISHED","59","0.1","1.8476","0.0","false",""
"153","CLOUDLET_FINISHED","60","0.1","1.887200000000007","0.0","false",""
"159","CLOUDLET_FINISHED","62","0.1","0.651600000000002","0.0","false",""
"160","CLOUDLET_FINISHED","61","0.1","2.1111119221997114","0.0","false",""
"161","CLOUDLET_FINISHED","63","0.1","2.2036668653338722","0.0","false",""
"162","CLOUDLET_FINISHED","64","0.1","0.7019999999999982","0.0","false",""
"165","CLOUDLET_FINISHED","65","0.1","1.5563999999999965","0.0","false",""
"166","CLOUDLET_FINISHED","66","0.1","1.6529452003562426","0.0","false",""
"168","CLOUDLET_FINISHED","67","0.1","2.0165969702670736","0.0","false",""
"170","CLOUDLET_FINISHED","69","0.1","0.7567999999999984","0.0","false",""
"170","CLOUDLET_FINISHED","68","0.1","1.1800000000000068","0.0","false",""
"172","CLOUDLET_FINISHED","71","0.1","0.8512000000000057","0.0","false",""
"173","CLOUDLET_FINISHED","70","0.1","1.9032580216797612","0.0","false",""
"175","CLOUDLET_FINISHED","72","0.1","0.9211999999999989","0.0","false",""
"176","CLOUDLET_FINISHED","73","0.1","0.983283905106191","0.0","false",""
"177","CLOUDLET_FINISHED","74","0.1","1.5175374858209807","0.0","false",""
"178","CLOUDLET_FINISHED","75","0.1","1.7688452457621224","0.0","false",""
"183","CLOUDLET_FINISHED","76","0.1","2.1004000000000076","0.0","false",""
"183","CLOUDLET_FINISHED","77","0.1","0.9387142856712956","0.0","false",""
"185","CLOUDLET_FINISHED","78","0.1","1.5991999999999962","0.0","false",""
"186","CLOUDLET_FINISHED","79","0.1","0.6967999999999961","0.0","false",""
"192","CLOUDLET_FINISHED","82","0.1","0.705600000000004","0.0","false",""
"193","CLOUDLET_FINISHED","80","0.1","2.0541450949662874","0.0","false",""
"193","CLOUDLET_FINISHED","81","0.1","1.7325085430822469","0.0","false",""
"194","CLOUDLET_FINISHED","83","0.1","0.8303999999999974","0.0","false",""
"195","CLOUDLET_FINISHED","84","0.1","1.7206608158245444","0.0","false",""
"199","CLOUDLET_FINISHED","85","0.1","1.607200000000006","0.0","false",""
"203","CLOUDLET_FINISHED","86","0.1","2.132000000000005","0.0","false",""
"206","CLOUDLET_FINISHED","88","0.1","0.9992000000000019","0.0","false",""
"207","CLOUDLET_FINISHED","87","0.1","1.6534443559320948","0.0","false",""
"209","CLOUDLET_FINISHED","89","0.1","1.7027999999999963","0.0","false",""
"209","CLOUDLET_FINISHED","90","0.1","1.5010708468479947","0.0","false",""
"210","CLOUDLET_FINISHED","91","0.1","1.636858854223334","0.0","false",""
"212","CLOUDLET_FINISHED","92","0.1","1.903008010992096","0.0","false",""
"215","CLOUDLET_FINISHED","93","0.1","1.0104000000000042","0.0","false",""
"217","CLOUDLET_FINISHED","94","0.1","1.0276000000000067","0.0","false",""
"223","CLOUDLET_FINISHED","95","0.1","1.4535999999999945","0.0","false",""
"224","CLOUDLET_FINISHED","96","0.1","0.9444000000000017","0.0","false",""
"229","CLOUDLET_FINISHED","97","0.1","1.7244000000000028","0.0","false",""
"236","CLOUDLET_FINISHED","98","0.1","0.8444000000000074","0.0","false",""
"238","CLOUDLET_FINISHED","99","0.1","2.003600000000006","0.0","false",""
